metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term
17,1,68.0,33.0,7.5,54000.0,0.0,1,1.0,1
26,1,70.0,40.0,14.0,60000.0,0.0,1,1.0,1
20,1,55.0,43.0,10.0,60000.0,0.0,1,1.0,1
13,1,98.4,71.5,9.5,70000.0,0.0,1,1.0,1
18,1,42.0,25.0,8.0,40000.0,0.0,1,1.0,1
3,0,59.0,10.0,,53000.0,0.0,1,1.0,1
3,1,36.0,9.0,,30000.0,0.0,1,1.0,1
10,1,16.0,14.0,2.0,30000.0,0.0,1,1.0,1
4,0,56.0,45.0,6.0,43000.0,0.0,1,1.0,1
26,1,58.2,41.0,9.0,49500.0,0.0,1,1.0,1
20,1,48.0,30.0,7.0,50000.0,0.0,1,1.0,1
2,1,86.0,55.0,10.0,62000.0,0.0,1,1.0,1
15,1,16.0,10.0,,32000.0,0.0,1,1.0,0
12,1,95.2,,,75000.0,0.0,1,1.0,1
17,1,16.0,14.0,,30000.0,0.0,1,1.0,0
10,1,32.0,18.0,5.5,33000.0,0.0,1,1.0,1
1,1,31.0,20.0,6.0,35000.0,0.0,1,1.0,1
10,1,40.0,19.0,9.0,40000.0,0.0,1,1.0,0
16,1,38.7,20.7,9.0,40000.0,0.0,1,1.0,1
8,1,44.0,30.0,7.6,45000.0,0.0,1,1.0,1
13,1,54.0,34.7,7.1,50000.0,0.0,1,1.0,1
6,1,49.3,,,51000.0,0.0,1,1.0,1
21,1,65.0,9.0,,65000.0,0.0,1,1.0,1
3,1,85.3,57.0,9.3,65000.0,0.0,1,1.0,0
17,1,65.0,41.0,10.0,45000.0,0.0,1,1.0,0
12,1,81.3,48.0,10.0,76300.0,0.0,1,1.0,1
5,1,38.0,19.0,9.0,34000.0,0.0,1,1.0,1
10,1,38.5,19.0,8.5,40000.0,0.0,1,1.0,1
8,1,41.0,,,50000.0,0.0,1,1.0,1
12,1,80.0,48.0,10.0,55000.0,0.0,1,1.0,1
5,1,39.0,19.0,8.7,34000.0,0.0,1,1.0,1
2,1,85.0,,,85000.0,0.0,1,1.0,1
6,1,21.0,21.0,,35000.0,0.0,1,1.0,1
3,1,54.0,36.0,8.0,45000.0,0.0,1,1.0,1
6,1,32.0,15.0,5.0,38000.0,0.0,1,1.0,1
7,1,57.0,9.0,,40000.0,0.0,1,1.0,1
14,1,80.0,14.0,,56000.0,0.0,1,1.0,1
2,1,85.0,55.0,10.0,75000.0,0.0,1,1.0,1
4,1,35.0,20.0,9.0,29000.0,0.0,1,1.0,1
7,1,22.0,15.0,,30000.0,0.0,1,1.0,0
9,1,38.0,20.0,10.0,30000.0,0.0,1,1.0,1
4,1,39.0,20.0,9.0,30000.0,0.0,1,1.0,1
24,1,35.0,18.0,8.0,30000.0,0.0,1,1.0,1
5,1,42.0,21.0,10.0,33000.0,0.0,1,1.0,1
4,1,39.0,21.0,9.0,34000.0,0.0,1,1.0,1
9,1,40.0,20.0,12.0,35000.0,0.0,1,1.0,1
12,0,44.0,27.0,6.0,35000.0,0.0,1,1.0,1
9,1,40.0,22.0,10.0,35000.0,0.0,1,1.0,1
5,1,38.0,18.0,7.5,35000.0,0.0,1,1.0,1
0,1,54.0,32.0,9.0,38000.0,0.0,1,1.0,1
8,0,39.0,10.0,,40000.0,0.0,1,1.0,1
4,1,54.0,32.0,10.0,40000.0,0.0,1,1.0,1
26,1,45.0,8.0,,40000.0,0.0,1,1.0,1
7,1,57.0,35.0,10.0,42000.0,0.0,1,1.0,1
3,0,53.5,32.1,9.1,42000.0,0.0,1,1.0,1
3,0,54.4,32.1,10.0,43000.0,0.0,1,1.0,1
5,1,54.0,30.0,9.0,45000.0,0.0,1,1.0,1
15,1,40.0,30.0,8.0,45000.0,0.0,1,1.0,1
15,1,40.0,20.0,10.0,45000.0,0.0,1,1.0,1
6,1,45.0,20.0,12.0,45000.0,0.0,1,1.0,1
2,1,54.0,32.0,10.0,45000.0,0.0,1,1.0,1
6,1,53.0,32.2,9.2,45000.0,0.0,1,1.0,1
6,1,42.0,18.0,12.0,45000.0,0.0,1,1.0,1
14,1,54.0,32.0,9.0,47000.0,0.0,1,1.0,1
8,1,54.0,32.0,10.0,47000.0,0.0,1,1.0,1
2,1,60.0,34.0,10.0,48000.0,0.0,1,1.0,1
0,1,59.0,31.0,9.5,49000.0,0.0,1,1.0,1
3,1,81.0,56.0,14.0,50000.0,0.0,1,1.0,1
8,1,52.0,29.0,8.0,50000.0,0.0,1,1.0,1
2,1,80.0,54.0,9.0,50000.0,0.0,1,1.0,1
1,1,70.0,54.0,10.0,50000.0,0.0,1,1.0,1
15,1,75.0,46.0,10.0,55000.0,0.0,1,1.0,1
15,1,80.0,48.0,14.0,56000.0,0.0,1,1.0,1
14,1,100.0,70.0,10.0,70000.0,0.0,1,1.0,1
6,1,79.0,32.0,25.0,80000.0,0.0,1,1.0,1
5,1,85.1,61.6,12.8,80000.0,0.0,1,1.0,1
6,1,90.0,60.0,16.0,85000.0,0.0,1,1.0,1
4,1,42.0,22.0,9.0,28500.0,0.0,1,1.0,1
11,1,40.0,20.0,9.0,29000.0,0.0,1,1.0,1
5,1,43.0,19.0,8.0,30000.0,0.0,1,1.0,1
10,1,41.0,21.0,9.0,32000.0,0.0,1,1.0,1
5,1,40.0,20.0,10.0,33000.0,0.0,1,1.0,1
3,1,20.0,,,33000.0,0.0,1,1.0,1
4,1,55.0,21.0,9.0,34000.0,0.0,1,1.0,1
2,1,58.0,20.0,15.0,35000.0,0.0,1,1.0,0
9,1,45.0,21.0,9.0,35000.0,0.0,1,1.0,1
5,1,39.0,19.0,8.0,35000.0,0.0,1,1.0,1
5,1,54.0,32.0,9.0,36000.0,0.0,1,1.0,1
36,1,44.0,29.0,6.0,36000.0,0.0,1,1.0,1
7,1,40.0,9.0,,38000.0,0.0,1,1.0,1
8,1,20.0,,,38500.0,0.0,1,1.0,1
3,0,36.0,22.0,8.0,40000.0,0.0,1,1.0,1
7,1,60.0,10.0,,40000.0,0.0,1,1.0,1
5,1,54.0,32.0,10.0,40000.0,0.0,1,1.0,1
8,1,57.0,38.0,9.0,40000.0,0.0,1,1.0,1
13,1,53.0,,,40000.0,0.0,1,1.0,1
6,1,55.0,9.0,,40000.0,0.0,1,1.0,1
5,1,52.0,32.0,9.0,40000.0,0.0,1,1.0,1
0,1,54.0,34.0,9.5,41000.0,0.0,1,1.0,1
6,1,55.0,34.0,10.0,42000.0,0.0,1,1.0,1
15,1,54.0,32.0,9.0,43000.0,0.0,1,1.0,1
5,1,53.0,34.0,10.0,43000.0,0.0,1,1.0,1
4,1,51.0,10.0,,45000.0,0.0,1,1.0,1
19,1,58.5,34.0,9.5,45000.0,0.0,1,1.0,1
6,1,44.5,,,45000.0,0.0,1,1.0,1
8,1,55.0,,,49000.0,0.0,1,1.0,1
16,1,46.0,16.0,20.0,50000.0,0.0,1,1.0,1
6,1,53.0,30.0,9.0,50000.0,0.0,1,1.0,1
3,1,57.0,34.0,10.0,50000.0,0.0,1,1.0,1
17,1,80.0,50.0,14.0,56000.0,0.0,1,1.0,1
2,1,75.0,46.2,10.2,60000.0,0.0,1,1.0,1
1,1,54.0,,,60000.0,0.0,1,1.0,1
20,1,76.6,,,66500.0,0.0,1,1.0,1
2,1,85.0,10.0,,75000.0,0.0,1,1.0,1
5,1,80.0,12.0,,80000.0,0.0,1,1.0,1
4,1,40.0,19.0,10.0,34000.0,0.0,1,1.0,1
6,1,34.0,,,38000.0,0.0,1,1.0,1
24,1,38.0,20.0,9.0,38000.0,0.0,1,1.0,1
10,1,38.0,19.8,10.0,39000.0,0.0,1,1.0,1
3,0,54.0,33.0,9.0,43000.0,0.0,1,1.0,0
6,1,39.0,15.0,10.0,45000.0,0.0,1,1.0,1
1,1,60.0,,,45000.0,0.0,1,1.0,1
16,1,60.0,32.0,12.0,45000.0,0.0,1,1.0,1
26,1,60.0,,,45000.0,0.0,1,1.0,1
10,1,54.0,34.0,9.0,50000.0,0.0,1,1.0,1
9,1,54.0,30.4,8.4,53000.0,0.0,1,1.0,1
7,1,39.2,21.0,8.8,30000.0,0.0,1,1.0,1
15,0,44.0,33.0,7.0,38000.0,0.0,1,1.0,1
3,1,38.0,19.0,9.0,40000.0,0.0,1,1.0,1
17,1,65.0,,,42000.0,0.0,1,1.0,1
15,1,20.0,12.0,4.0,24000.0,0.0,1,1.0,1
18,1,35.0,,,35000.0,0.0,1,1.0,1
15,1,38.0,10.0,,35000.0,0.0,1,1.0,1
9,1,55.0,35.0,10.0,40000.0,0.0,1,1.0,1
5,1,78.0,47.0,10.0,42000.0,0.0,1,1.0,1
9,1,79.0,46.0,12.0,60000.0,0.0,1,1.0,1
7,1,38.8,19.0,9.0,30000.0,0.0,1,,1
18,1,31.0,16.0,11.0,30000.0,0.0,1,1.0,1
3,1,37.0,,,30000.0,0.0,1,1.0,1
16,1,36.0,15.0,12.0,31000.0,0.0,1,1.0,1
15,1,36.0,14.0,12.0,31000.0,0.0,1,1.0,1
15,1,39.0,17.0,13.0,32000.0,0.0,1,1.0,1
19,1,38.0,18.0,9.0,32000.0,0.0,1,1.0,1
7,1,38.0,19.0,8.0,35000.0,0.0,1,1.0,1
7,1,41.0,19.0,9.0,36000.0,0.0,1,1.0,1
12,1,54.0,33.0,8.0,37000.0,0.0,1,1.0,1
5,1,52.0,30.0,9.0,37000.0,0.0,1,1.0,1
10,1,50.0,30.0,9.0,38000.0,0.0,1,1.0,1
11,1,40.0,20.0,9.0,39000.0,0.0,1,1.0,1
19,1,60.0,38.0,9.0,40000.0,0.0,1,1.0,1
9,1,56.0,31.0,9.0,40000.0,0.0,1,1.0,1
11,1,52.0,32.0,10.0,40000.0,0.0,1,1.0,1
9,1,54.1,32.0,9.0,40000.0,0.0,1,1.0,1
8,1,59.0,34.0,11.0,41500.0,0.0,1,1.0,1
3,0,65.0,30.0,12.0,45000.0,0.0,1,1.0,1
2,1,52.4,34.0,10.0,45000.0,0.0,1,1.0,1
15,1,57.0,32.0,10.0,48000.0,0.0,1,1.0,1
3,1,51.0,31.0,8.0,50000.0,0.0,1,1.0,1
3,1,51.0,,,50000.0,0.0,1,1.0,1
10,1,74.0,46.0,10.0,57000.0,0.0,1,1.0,1
15,1,80.0,52.0,10.0,60000.0,0.0,1,1.0,1
12,1,79.0,49.0,12.0,60000.0,0.0,1,1.0,1
3,1,73.0,43.0,10.0,60000.0,0.0,1,1.0,1
11,1,86.0,50.0,11.0,70000.0,0.0,1,1.0,1
14,1,38.0,18.0,7.0,26000.0,0.0,1,1.0,1
20,1,40.0,20.0,10.0,27000.0,0.0,1,1.0,1
9,1,45.0,21.0,11.0,29000.0,0.0,1,1.0,1
5,1,39.0,18.0,9.0,30000.0,0.0,1,1.0,1
10,1,39.0,20.0,7.5,30000.0,0.0,1,1.0,1
15,1,38.0,19.0,9.0,32000.0,0.0,1,1.0,1
7,1,39.0,21.0,8.5,32000.0,0.0,1,1.0,1
18,1,38.0,19.0,9.0,32000.0,0.0,1,1.0,1
5,1,38.0,19.0,9.0,35000.0,0.0,1,1.0,1
8,1,42.0,21.0,9.0,35000.0,0.0,1,1.0,1
9,1,42.0,23.0,9.0,37000.0,0.0,1,1.0,1
15,1,56.0,36.0,9.0,38000.0,0.0,1,1.0,1
14,1,57.0,,,39000.0,0.0,1,1.0,1
10,1,65.0,36.0,10.0,40000.0,0.0,1,1.0,1
20,1,57.0,30.2,10.0,41000.0,0.0,1,1.0,1
2,1,51.0,30.0,9.0,41000.0,0.0,1,1.0,1
3,0,56.0,,,43000.0,0.0,1,1.0,1
18,1,56.0,32.0,10.0,44000.0,0.0,1,1.0,1
20,1,75.0,50.0,14.0,46000.0,0.0,1,1.0,1
10,1,75.0,45.0,10.0,55000.0,0.0,1,1.0,1
10,1,60.0,32.0,10.0,55000.0,0.0,1,1.0,1
8,1,76.0,46.0,11.0,60000.0,0.0,1,1.0,1
8,1,35.3,13.0,13.0,43000.0,0.0,1,1.0,1
0,1,75.2,45.3,10.2,50000.0,0.0,1,1.0,1
12,1,82.0,65.0,12.0,65000.0,0.0,1,1.0,1
3,1,16.0,10.0,2.0,31000.0,0.0,1,2.0,1
20,1,36.0,,,30000.0,0.0,1,1.0,1
4,1,38.0,19.0,8.0,35000.0,0.0,1,1.0,1
15,1,34.1,14.7,10.8,35000.0,0.0,1,1.0,1
17,1,58.0,9.0,,44000.0,0.0,1,1.0,1
4,1,60.0,47.0,8.0,45000.0,0.0,1,1.0,0
14,1,60.0,13.0,,46000.0,0.0,1,1.0,1
2,1,72.0,47.0,9.5,60000.0,0.0,1,1.0,1
5,1,75.0,45.0,10.0,65000.0,0.0,1,1.0,1
3,1,37.0,,,40000.0,0.0,1,1.0,1
15,1,56.0,30.0,12.0,45000.0,0.0,1,1.0,1
1,1,51.0,36.0,8.0,50000.0,0.0,1,2.0,1
3,1,52.0,,,52000.0,0.0,1,2.0,1
6,1,69.0,40.0,8.0,85000.0,0.0,1,1.0,1
6,1,100.0,60.0,10.0,90000.0,0.0,1,1.0,1
6,1,105.0,65.0,15.0,105000.0,0.0,1,1.0,1
6,1,146.0,76.0,13.0,150000.0,0.0,1,1.0,1
7,1,86.0,12.0,,170000.0,0.0,1,1.0,1
7,1,152.0,91.0,12.0,290000.0,0.0,1,1.0,1
7,1,150.0,150.0,,550000.0,0.0,1,1.0,1
8,1,32.0,19.0,6.0,30000.0,0.0,1,1.0,1
4,1,35.0,25.0,6.0,35000.0,0.0,1,1.0,1
3,1,54.0,35.0,7.0,45000.0,0.0,1,1.0,1
6,1,49.0,31.0,7.0,50000.0,0.0,1,1.0,1
8,1,100.0,59.0,12.0,85000.0,0.0,1,1.0,1
5,1,50.0,,,85000.0,0.0,1,1.0,1
8,1,100.0,71.0,10.0,90000.0,0.0,1,1.0,1
5,1,125.0,84.0,3.0,110000.0,0.0,1,1.0,1
12,1,70.0,,,115000.0,0.0,1,1.0,1
1,1,102.0,55.0,36.0,120000.0,0.0,1,1.0,1
8,1,104.0,,,125000.0,0.0,1,1.0,1
16,1,100.0,60.0,15.0,130000.0,0.0,1,1.0,1
9,1,55.0,40.0,10.0,135000.0,0.0,1,1.0,1
5,1,100.0,65.0,10.0,140000.0,0.0,1,1.0,1
3,1,127.0,62.0,10.0,170000.0,0.0,1,1.0,1
0,1,90.0,8.0,,170000.0,0.0,1,,1
5,1,135.0,90.0,10.0,170000.0,0.0,1,1.0,1
10,1,132.0,98.0,16.0,230000.0,0.0,1,1.0,1
6,0,93.0,70.0,13.0,240000.0,0.0,1,,1
2,1,140.0,100.0,25.0,250000.0,0.0,1,1.0,1
10,1,162.0,93.0,10.0,290000.0,0.0,1,1.0,1
10,1,162.0,93.0,10.0,290000.0,0.0,1,1.0,1
7,1,92.5,,,350000.0,0.0,1,1.0,1
5,1,100.0,65.0,6.0,400000.0,0.0,1,1.0,1
5,1,150.0,150.0,,650000.0,0.0,1,1.0,1
9,1,146.0,,,650000.0,0.0,1,1.0,1
7,1,177.0,,,650000.0,0.0,1,1.0,1
7,1,177.0,,,750000.0,0.0,1,1.0,1
1,1,100.0,,,115000.0,0.0,1,1.0,1
8,1,63.0,42.0,,180000.0,0.0,1,1.0,1
7,1,94.0,58.0,,190000.0,0.0,1,1.0,1
7,1,92.5,52.9,6.7,350000.0,0.0,1,1.0,1
11,1,101.0,70.0,16.0,130000.0,0.0,1,1.0,1
15,1,70.0,50.0,,87000.0,0.0,1,1.0,1
7,1,47.0,,,65000.0,0.0,1,1.0,1
5,1,75.0,40.0,12.0,145000.0,0.0,1,1.0,1
13,1,85.0,50.0,7.0,150000.0,0.0,1,1.0,1
7,1,65.0,38.0,10.0,170000.0,0.0,1,1.0,1
6,1,42.3,23.5,5.0,72000.0,0.0,1,1.0,1
5,1,120.0,84.5,8.0,160000.0,0.0,1,1.0,1
15,1,100.0,,,145000.0,0.0,1,1.0,1
5,1,48.9,,,65000.0,0.0,1,1.0,1
5,1,45.0,30.0,7.0,44000.0,0.0,1,1.0,1
6,1,44.0,27.0,6.0,48000.0,0.0,1,1.0,1
3,1,60.0,30.0,9.0,55000.0,0.0,1,1.0,1
5,1,35.0,17.0,,55000.0,0.0,1,1.0,1
7,1,56.0,12.0,,65000.0,0.0,1,1.0,1
3,1,64.4,18.0,,68000.0,0.0,1,1.0,1
5,1,68.0,,,87000.0,0.0,1,1.0,1
4,1,90.0,,,90000.0,0.0,1,1.0,1
16,1,67.0,42.0,10.0,90000.0,0.0,1,1.0,1
2,1,90.0,,,96000.0,0.0,1,1.0,1
1,1,90.0,65.0,12.0,100000.0,0.0,1,1.0,1
3,1,130.0,45.0,,135000.0,0.0,1,1.0,1
15,1,85.0,50.0,10.0,140000.0,0.0,1,1.0,1
7,1,75.9,40.0,14.0,145000.0,0.0,1,1.0,1
12,1,103.0,72.0,11.0,150000.0,0.0,1,1.0,1
6,1,65.0,15.0,,170000.0,0.0,1,1.0,1
3,1,130.0,,,220000.0,0.0,1,1.0,1
5,1,56.0,32.0,,100000.0,0.0,1,1.0,1
5,1,107.0,70.0,12.0,130000.0,0.0,1,1.0,1
6,1,100.0,65.0,15.0,160000.0,0.0,1,1.0,1
12,1,100.0,71.0,10.0,90000.0,0.0,1,1.0,1
1,1,109.0,18.0,,130000.0,0.0,1,1.0,1
7,1,57.0,8.0,,75000.0,0.0,1,1.0,1
5,1,70.0,50.0,9.0,87000.0,0.0,1,1.0,1
0,1,86.0,,,155000.0,0.0,1,1.0,1
0,1,126.0,55.0,35.0,300000.0,0.0,1,1.0,1
9,1,33.0,18.0,6.0,38000.0,0.0,1,1.0,1
6,1,56.0,,,75000.0,0.0,1,1.0,1
11,1,96.0,70.0,15.0,90000.0,0.0,1,1.0,1
10,1,36.0,20.0,7.0,50000.0,0.0,1,1.0,1
2,1,40.0,,,50000.0,0.0,1,1.0,1
8,1,58.0,35.0,10.0,55000.0,0.0,1,1.0,1
4,1,45.0,30.0,6.0,65000.0,0.0,1,1.0,1
16,1,67.0,40.0,10.0,80000.0,0.0,1,1.0,1
6,1,65.0,40.0,10.0,85000.0,0.0,1,1.0,1
6,1,70.0,47.0,7.0,87000.0,0.0,1,1.0,1
6,1,100.0,60.0,15.0,95000.0,0.0,1,1.0,1
6,1,100.0,70.0,15.0,95000.0,0.0,1,1.0,1
6,1,107.0,70.0,15.0,115000.0,0.0,1,1.0,1
2,1,93.0,77.0,,120000.0,0.0,1,1.0,1
9,1,125.0,62.0,14.0,135000.0,0.0,1,1.0,1
3,1,127.0,67.0,10.0,170000.0,0.0,1,1.0,1
6,1,104.0,70.0,10.0,170000.0,0.0,1,1.0,1
7,1,167.0,95.0,20.0,290000.0,0.0,1,1.0,1
14,1,46.3,,,60000.0,0.0,1,1.0,1
16,1,67.0,42.0,10.0,90000.0,0.0,1,1.0,1
3,1,41.0,20.0,10.0,43000.0,0.0,1,1.0,1
10,1,32.0,18.0,6.0,45000.0,0.0,1,1.0,1
8,1,36.0,18.0,8.0,50000.0,0.0,1,1.0,1
10,1,44.0,28.0,6.0,50000.0,0.0,1,1.0,1
7,1,30.0,20.0,8.0,50000.0,0.0,1,1.0,1
4,1,46.0,31.0,8.0,55000.0,0.0,1,1.0,1
8,1,42.0,25.0,9.0,55000.0,0.0,1,1.0,1
13,1,41.0,25.0,7.0,65000.0,0.0,1,1.0,1
6,1,70.0,7.0,,65000.0,0.0,1,1.0,1
8,1,48.0,32.0,6.0,65000.0,0.0,1,1.0,1
8,1,58.0,40.0,9.0,70000.0,0.0,1,1.0,1
8,1,67.0,10.0,,75000.0,0.0,1,1.0,1
5,1,83.0,50.0,11.0,80000.0,0.0,1,1.0,1
1,1,62.0,35.0,12.0,80000.0,0.0,1,1.0,1
8,1,35.0,8.0,,85000.0,0.0,1,1.0,1
15,1,70.0,50.0,10.0,87000.0,0.0,1,1.0,1
8,1,82.0,52.0,12.0,100000.0,0.0,1,1.0,1
8,1,101.0,70.0,10.0,130000.0,0.0,1,1.0,1
0,1,135.0,15.0,,140000.0,0.0,1,1.0,1
7,1,76.0,15.0,,145000.0,0.0,1,1.0,1
2,1,130.0,92.0,15.0,160000.0,0.0,1,1.0,1
16,1,123.0,75.0,10.0,160000.0,0.0,1,1.0,1
7,1,95.0,,,170000.0,0.0,1,1.0,1
6,1,140.0,84.0,30.0,230000.0,0.0,1,1.0,1
10,1,90.0,65.0,6.0,260000.0,0.0,1,1.0,1
1,1,33.0,18.0,7.0,33000.0,0.0,1,1.0,0
3,1,42.0,20.0,10.0,35000.0,0.0,1,1.0,1
10,1,22.0,16.0,3.0,36000.0,0.0,1,1.0,1
11,1,40.0,20.0,7.0,38000.0,0.0,1,1.0,1
7,1,37.0,18.0,7.0,40000.0,0.0,1,1.0,1
5,1,38.0,20.0,8.0,40000.0,0.0,1,1.0,1
0,1,60.0,30.0,8.0,40000.0,0.0,1,1.0,1
10,1,36.0,18.0,8.0,40000.0,0.0,1,1.0,1
19,1,44.0,30.0,6.0,42000.0,0.0,1,1.0,1
5,1,45.0,30.0,7.0,43000.0,0.0,1,1.0,1
6,1,42.0,26.0,6.0,43000.0,0.0,1,1.0,1
5,1,33.0,19.0,10.0,45000.0,0.0,1,1.0,1
12,1,44.0,28.0,6.0,45000.0,0.0,1,1.0,1
10,1,40.0,24.0,8.0,45000.0,0.0,1,1.0,1
11,1,46.0,28.0,6.0,45000.0,0.0,1,1.0,1
14,1,38.0,20.0,7.0,45000.0,0.0,1,1.0,1
6,1,47.0,28.0,8.0,45000.0,0.0,1,1.0,1
9,1,36.0,18.0,10.0,45000.0,0.0,1,1.0,1
10,1,50.0,33.0,8.0,48000.0,0.0,1,1.0,1
5,1,35.0,20.0,8.0,50000.0,0.0,1,1.0,1
11,1,43.0,28.0,6.0,50000.0,0.0,1,1.0,1
13,0,45.0,32.0,5.0,50000.0,0.0,1,1.0,1
8,1,58.0,38.0,10.0,50000.0,0.0,1,1.0,0
7,1,42.0,28.0,6.0,50000.0,0.0,1,1.0,1
6,1,53.0,37.0,6.0,50000.0,0.0,1,1.0,1
9,1,57.0,36.0,10.0,50000.0,0.0,1,1.0,1
2,1,48.0,25.0,7.0,51000.0,0.0,1,1.0,1
8,1,46.0,28.0,7.0,55000.0,0.0,1,1.0,1
10,1,43.0,6.0,,55000.0,0.0,1,1.0,1
8,1,52.0,29.0,8.0,55000.0,0.0,1,1.0,1
7,1,45.0,6.0,,55000.0,0.0,1,1.0,1
2,1,32.0,18.0,7.0,55000.0,0.0,1,1.0,1
8,1,42.0,25.0,9.0,57000.0,0.0,1,1.0,1
12,1,51.0,30.0,9.0,59999.0,0.0,1,1.0,1
7,1,59.0,44.0,6.0,60000.0,0.0,1,1.0,1
7,1,60.0,46.0,9.0,60000.0,0.0,1,1.0,1
6,1,57.0,8.0,,60000.0,0.0,1,1.0,1
11,1,67.0,38.0,7.0,60000.0,0.0,1,1.0,1
0,1,51.7,36.0,5.0,60000.0,0.0,1,1.0,1
7,1,75.0,,,60000.0,0.0,1,1.0,1
7,1,56.0,35.0,10.0,64800.0,0.0,1,1.0,1
10,1,56.0,29.0,12.0,65000.0,0.0,1,1.0,1
6,1,54.0,31.0,9.0,65000.0,0.0,1,1.0,1
8,1,60.0,35.0,9.0,65000.0,0.0,1,1.0,1
5,1,45.0,26.0,6.0,65000.0,0.0,1,1.0,1
9,1,63.0,50.0,6.0,65000.0,0.0,1,1.0,1
1,1,58.0,,,65000.0,0.0,1,1.0,1
7,1,47.0,,,67000.0,0.0,1,1.0,1
9,1,47.0,28.0,6.0,67000.0,0.0,1,1.0,1
10,1,58.0,38.0,10.0,70000.0,0.0,1,1.0,1
13,1,64.0,45.0,10.0,70000.0,0.0,1,1.0,1
7,1,72.0,49.0,9.0,70000.0,0.0,1,1.0,1
4,1,60.0,36.0,15.0,70000.0,0.0,1,1.0,1
4,1,68.0,45.0,7.0,70000.0,0.0,1,1.0,1
0,1,78.0,48.0,10.0,60000.0,0.0,1,1.0,1
7,0,34.0,21.0,6.0,33000.0,0.0,1,1.0,1
0,1,46.0,21.0,7.0,31000.0,0.0,1,1.0,1
12,1,49.8,29.2,9.0,35000.0,0.0,1,1.0,0
7,0,32.0,20.0,6.0,29990.0,0.0,1,1.0,1
3,1,45.0,20.0,10.0,30000.0,0.0,1,1.0,1
25,1,38.0,20.0,8.5,30000.0,0.0,1,1.0,1
15,1,38.0,20.0,8.0,33000.0,0.0,1,1.0,1
1,1,38.0,19.0,10.0,34000.0,0.0,1,1.0,1
16,1,46.0,29.0,7.0,45000.0,0.0,1,1.0,1
5,1,52.0,,,45000.0,0.0,1,1.0,1
20,1,52.0,,,50000.0,0.0,1,1.0,1
5,1,33.0,19.0,7.0,29000.0,0.0,1,1.0,1
18,1,38.0,20.0,9.0,29000.0,0.0,1,1.0,1
15,1,32.0,18.0,6.0,30000.0,0.0,1,1.0,1
3,1,39.0,21.0,8.0,30000.0,0.0,1,1.0,1
0,1,42.0,21.0,7.0,31000.0,0.0,1,1.0,1
5,1,40.0,19.0,10.0,32000.0,0.0,1,1.0,1
20,1,36.0,21.0,7.0,33000.0,0.0,1,1.0,1
0,1,34.0,18.0,8.0,33000.0,0.0,1,1.0,1
0,1,43.0,21.0,9.0,33000.0,0.0,1,1.0,1
10,1,33.0,19.0,6.0,33000.0,0.0,1,1.0,1
12,1,38.0,,,34000.0,0.0,1,1.0,1
15,1,33.0,17.0,9.0,35000.0,0.0,1,1.0,1
8,1,33.0,20.0,7.0,35000.0,0.0,1,1.0,1
14,1,42.0,24.0,10.0,35000.0,0.0,1,1.0,1
11,1,35.0,18.0,8.0,35000.0,0.0,1,1.0,1
5,1,52.0,30.0,9.0,35000.0,0.0,1,1.0,1
10,1,54.0,34.0,10.0,38000.0,0.0,1,1.0,1
10,1,40.0,20.0,10.0,38000.0,0.0,1,1.0,1
9,1,45.0,29.0,6.5,38000.0,0.0,1,1.0,1
8,1,52.0,28.0,8.0,38000.0,0.0,1,1.0,1
3,1,40.0,20.0,8.0,40000.0,0.0,1,1.0,1
4,1,46.0,30.0,7.0,40000.0,0.0,1,1.0,1
13,1,50.0,36.0,7.0,40000.0,0.0,1,1.0,1
26,1,47.0,,,40000.0,0.0,1,1.0,1
5,0,42.0,25.0,7.0,41000.0,0.0,1,1.0,1
0,1,52.4,30.4,8.6,42000.0,0.0,1,1.0,1
5,1,44.0,28.0,6.0,42000.0,0.0,1,1.0,1
18,1,44.1,32.0,10.0,43000.0,0.0,1,1.0,1
0,1,59.0,34.0,11.0,45000.0,0.0,1,1.0,1
0,1,48.0,26.0,8.0,45000.0,0.0,1,,1
11,1,50.0,28.0,7.0,45000.0,0.0,1,1.0,1
14,1,54.4,31.5,8.5,45000.0,0.0,1,1.0,1
15,1,48.0,31.0,6.7,45000.0,0.0,1,1.0,1
2,1,39.0,21.0,9.0,45000.0,0.0,1,1.0,1
7,0,55.0,9.0,,50000.0,0.0,1,1.0,1
4,1,62.0,37.0,12.0,50000.0,0.0,1,1.0,1
15,1,65.0,46.0,7.0,50000.0,0.0,1,1.0,1
9,1,80.0,53.0,9.0,50000.0,0.0,1,1.0,1
9,1,80.0,53.0,9.0,50000.0,0.0,1,1.0,1
9,1,73.0,36.0,10.0,50000.0,0.0,1,1.0,1
17,1,63.0,,,50000.0,0.0,1,1.0,1
3,1,56.0,40.0,10.0,55000.0,0.0,1,1.0,1
15,1,61.0,40.0,9.0,55000.0,0.0,1,1.0,1
8,1,74.0,42.0,11.0,55000.0,0.0,1,,1
20,1,61.5,10.0,,60000.0,0.0,1,1.0,1
18,1,60.0,41.0,5.0,65000.0,0.0,1,1.0,1
10,0,38.0,20.0,9.0,26000.0,0.0,1,1.0,1
8,0,34.9,21.1,9.0,27000.0,0.0,1,1.0,1
